order_id,client_id,client_type,product_name,quantity,status,revenue,waiting_time,processing_time,worker_name,message
1129,11129,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.21452,0.00001,Servidor-9,"Pedido rechazado: stock insuficiente."
1130,11130,NORMAL,"Nintendo Switch",1,NO_STOCK,0.00,1.22124,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
1079,11079,NORMAL,"Kindle",2,ACCEPTED,259.98,1.28943,0.03576,Servidor-2,"Compra completada correctamente."
1094,11094,NORMAL,"Kindle",1,ACCEPTED,129.99,1.25213,0.03015,Servidor-5,"Compra completada correctamente."
1133,11133,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.26222,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
1078,11078,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.27657,0.04573,Servidor-10,"Compra completada correctamente."
1135,11135,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.21422,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1136,11136,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.22614,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1137,11137,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.22952,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1138,11138,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.23488,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1139,11139,NORMAL,"Smart TV 55",2,NO_STOCK,0.00,1.25283,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1140,11140,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.20730,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1141,11141,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.20286,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1142,11142,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.22158,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1093,11093,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.23619,0.04714,Servidor-3,"Compra completada correctamente."
1144,11144,NORMAL,"Nintendo Switch",1,NO_STOCK,0.00,1.23789,0.00001,Servidor-3,"Pedido rechazado: stock insuficiente."
1107,11107,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.24398,0.02712,Servidor-6,"Compra completada correctamente."
1095,11095,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.25536,0.04289,Servidor-7,"Compra completada correctamente."
1148,11148,NORMAL,"Nintendo Switch",1,NO_STOCK,0.00,1.23011,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
1149,11149,NORMAL,"Smart TV 55",2,NO_STOCK,0.00,1.22096,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
1113,11113,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.24362,0.03305,Servidor-12,"Compra completada correctamente."
1151,11151,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.24709,0.00001,Servidor-12,"Pedido rechazado: stock insuficiente."
1101,11101,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.24976,0.04476,Servidor-8,"Compra completada correctamente."
1153,11153,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.19919,0.00001,Servidor-8,"Pedido rechazado: stock insuficiente."
1105,11105,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.23225,0.04252,Servidor-4,"Compra completada correctamente."
1155,11155,NORMAL,"Nintendo Switch",2,NO_STOCK,0.00,1.22502,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
1156,11156,NORMAL,"Nintendo Switch",1,NO_STOCK,0.00,1.23570,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
1121,11121,NORMAL,"Kindle",1,ACCEPTED,129.99,1.26682,0.03662,Servidor-1,"Compra completada correctamente."
1158,11158,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.21058,0.00001,Servidor-1,"Pedido rechazado: stock insuficiente."
1134,11134,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.21181,0.02911,Servidor-5,"Compra completada correctamente."
1160,11160,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.22626,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
1161,11161,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.22696,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
1162,11162,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.23208,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
1163,11163,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.24973,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
1063,11063,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.25304,0.09107,Servidor-11,"Compra completada correctamente."
1165,11165,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.20210,0.00001,Servidor-11,"Pedido rechazado: stock insuficiente."
1131,11131,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.23134,0.04521,Servidor-9,"Compra completada correctamente."
1167,11167,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.22856,0.00001,Servidor-9,"Pedido rechazado: stock insuficiente."
1169,11169,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.25134,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
1171,11171,NORMAL,"Smart TV 55",2,NO_STOCK,0.00,1.19773,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
1172,11172,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.21046,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
1146,11146,NORMAL,"Kindle",1,ACCEPTED,129.99,1.21031,0.03457,Servidor-3,"Compra completada correctamente."
1174,11174,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.22019,0.00001,Servidor-3,"Pedido rechazado: stock insuficiente."
1175,11175,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.24900,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
1176,11176,NORMAL,"Nintendo Switch",2,NO_STOCK,0.00,1.20082,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
1177,11177,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.19457,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
1178,11178,NORMAL,"AirPods Pro",1,NO_STOCK,0.00,1.21321,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
1179,11179,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.21651,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
1180,11180,NORMAL,"AirPods Pro",1,NO_STOCK,0.00,1.21650,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
1182,11182,NORMAL,"Nintendo Switch",1,NO_STOCK,0.00,1.19651,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
1185,11185,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.20554,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
1186,11186,NORMAL,"Smart TV 55",2,NO_STOCK,0.00,1.21113,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
1143,11143,NORMAL,"Kindle",2,ACCEPTED,259.98,1.21851,0.04818,Servidor-10,"Compra completada correctamente."
1188,11188,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.19591,0.00001,Servidor-10,"Pedido rechazado: stock insuficiente."
1189,11189,NORMAL,"Nintendo Switch",1,NO_STOCK,0.00,1.17740,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1190,11190,NORMAL,"AirPods Pro",1,NO_STOCK,0.00,1.20612,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1191,11191,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.19652,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1192,11192,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.20921,0.00002,Servidor-10,"Pedido rechazado: stock insuficiente."
1132,11132,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.23273,0.05433,Servidor-2,"Compra completada correctamente."
1195,11195,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.17489,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
1196,11196,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.19706,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
1197,11197,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.19358,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
1198,11198,NORMAL,"AirPods Pro",2,NO_STOCK,0.00,1.20007,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
1199,11199,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.21868,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
1200,11200,NORMAL,"AirPods Pro",1,NO_STOCK,0.00,1.17858,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
21,10021,BOT,"PlayStation 5",2,BOT_BLOCKED,0.00,2.79854,0.00244,Servidor-2,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1150,11150,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.23723,0.03799,Servidor-7,"Compra completada correctamente."
35,10035,BOT,"PlayStation 5",2,BOT_BLOCKED,0.00,2.79408,0.00339,Servidor-2,"Pedido bloqueado por actividad sospechosa de bot/reventa."
43,10043,BOT,"AirPods Pro",2,BOT_BLOCKED,0.00,2.76915,0.00407,Servidor-7,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1157,11157,NORMAL,"Kindle",1,ACCEPTED,129.99,1.24715,0.03576,Servidor-4,"Compra completada correctamente."
1147,11147,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.20258,0.04702,Servidor-6,"Compra completada correctamente."
1152,11152,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.21344,0.03913,Servidor-12,"Compra completada correctamente."
49,10049,BOT,"AirPods Pro",2,BOT_BLOCKED,0.00,2.75637,0.00388,Servidor-2,"Pedido bloqueado por actividad sospechosa de bot/reventa."
61,10061,BOT,"Smart TV 55",2,BOT_BLOCKED,0.00,2.75088,0.00228,Servidor-7,"Pedido bloqueado por actividad sospechosa de bot/reventa."
141,10141,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,2.64496,0.00189,Servidor-7,"Pedido bloqueado por actividad sospechosa de bot/reventa."
79,10079,BOT,"iPhone 16",1,BOT_BLOCKED,0.00,2.72595,0.00412,Servidor-6,"Pedido bloqueado por actividad sospechosa de bot/reventa."
64,10064,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,2.74827,0.00452,Servidor-4,"Pedido bloqueado por actividad sospechosa de bot/reventa."
129,10129,BOT,"Nintendo Switch",2,BOT_BLOCKED,0.00,2.65124,0.00414,Servidor-12,"Pedido bloqueado por actividad sospechosa de bot/reventa."
132,10132,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,2.65995,0.00379,Servidor-2,"Pedido bloqueado por actividad sospechosa de bot/reventa."
156,10156,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,2.62876,0.00166,Servidor-7,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1159,11159,NORMAL,"Kindle",2,ACCEPTED,259.98,1.19885,0.03834,Servidor-1,"Compra completada correctamente."
187,10187,BOT,"Nintendo Switch",2,BOT_BLOCKED,0.00,2.58336,0.00207,Servidor-4,"Pedido bloqueado por actividad sospechosa de bot/reventa."
174,10174,BOT,"AirPods Pro",2,BOT_BLOCKED,0.00,2.60962,0.00260,Servidor-6,"Pedido bloqueado por actividad sospechosa de bot/reventa."
263,10263,BOT,"Robot Aspirador",2,BOT_BLOCKED,0.00,2.50464,0.00177,Servidor-1,"Pedido bloqueado por actividad sospechosa de bot/reventa."
203,10203,BOT,"AirPods Pro",2,BOT_BLOCKED,0.00,2.57568,0.00329,Servidor-12,"Pedido bloqueado por actividad sospechosa de bot/reventa."
228,10228,BOT,"MacBook Air",2,BOT_BLOCKED,0.00,2.52598,0.00452,Servidor-2,"Pedido bloqueado por actividad sospechosa de bot/reventa."
311,10311,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,2.44490,0.00221,Servidor-6,"Pedido bloqueado por actividad sospechosa de bot/reventa."
351,10351,BOT,"Nintendo Switch",2,BOT_BLOCKED,0.00,2.36195,0.00270,Servidor-12,"Pedido bloqueado por actividad sospechosa de bot/reventa."
230,10230,BOT,"MacBook Air",2,BOT_BLOCKED,0.00,2.51690,0.00491,Servidor-7,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1154,11154,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.22803,0.04681,Servidor-8,"Compra completada correctamente."
334,10334,BOT,"PlayStation 5",1,BOT_BLOCKED,0.00,2.39179,0.00315,Servidor-1,"Pedido bloqueado por actividad sospechosa de bot/reventa."
272,10272,BOT,"Kindle",2,BOT_BLOCKED,0.00,2.46166,0.00437,Servidor-4,"Pedido bloqueado por actividad sospechosa de bot/reventa."
379,10379,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,2.30882,0.00177,Servidor-2,"Pedido bloqueado por actividad sospechosa de bot/reventa."
501,10501,BOT,"Smart TV 55",2,BOT_BLOCKED,0.00,2.14921,0.00141,Servidor-7,"Pedido bloqueado por actividad sospechosa de bot/reventa."
603,10603,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,2.02025,0.00271,Servidor-2,"Pedido bloqueado por actividad sospechosa de bot/reventa."
681,10681,BOT,"AirPods Pro",1,NO_STOCK,0.00,1.90996,0.00001,Servidor-2,"Pedido rechazado: stock insuficiente."
510,10510,BOT,"MacBook Air",2,BOT_BLOCKED,0.00,2.13572,0.00420,Servidor-8,"Pedido bloqueado por actividad sospechosa de bot/reventa."
705,10705,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,1.87805,0.00140,Servidor-2,"Pedido bloqueado por actividad sospechosa de bot/reventa."
581,10581,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,2.08298,0.00439,Servidor-1,"Pedido bloqueado por actividad sospechosa de bot/reventa."
476,10476,BOT,"MacBook Air",2,BOT_BLOCKED,0.00,2.18964,0.00470,Servidor-12,"Pedido bloqueado por actividad sospechosa de bot/reventa."
636,10636,BOT,"PlayStation 5",2,BOT_BLOCKED,0.00,1.96791,0.00449,Servidor-7,"Pedido bloqueado por actividad sospechosa de bot/reventa."
791,10791,BOT,"MacBook Air",2,BOT_BLOCKED,0.00,1.80237,0.00161,Servidor-1,"Pedido bloqueado por actividad sospechosa de bot/reventa."
751,10751,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,1.80345,0.00172,Servidor-2,"Pedido bloqueado por actividad sospechosa de bot/reventa."
746,10746,BOT,"PlayStation 5",2,BOT_BLOCKED,0.00,1.83734,0.00311,Servidor-8,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1173,11173,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.22087,0.03935,Servidor-9,"Compra completada correctamente."
794,10794,BOT,"MacBook Air",2,BOT_BLOCKED,0.00,1.76705,0.00401,Servidor-12,"Pedido bloqueado por actividad sospechosa de bot/reventa."
820,10820,BOT,"AirPods Pro",2,BOT_BLOCKED,0.00,1.75680,0.00269,Servidor-7,"Pedido bloqueado por actividad sospechosa de bot/reventa."
836,10836,BOT,"Smart TV 55",2,BOT_BLOCKED,0.00,1.70826,0.00405,Servidor-1,"Pedido bloqueado por actividad sospechosa de bot/reventa."
849,10849,BOT,"AirPods Pro",2,BOT_BLOCKED,0.00,1.69774,0.00319,Servidor-8,"Pedido bloqueado por actividad sospechosa de bot/reventa."
865,10865,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,1.65581,0.00482,Servidor-9,"Pedido bloqueado por actividad sospechosa de bot/reventa."
934,10934,BOT,"AirPods Pro",1,NO_STOCK,0.00,1.60159,0.00001,Servidor-9,"Pedido rechazado: stock insuficiente."
901,10901,BOT,"PlayStation 5",2,BOT_BLOCKED,0.00,1.61093,0.00399,Servidor-7,"Pedido bloqueado por actividad sospechosa de bot/reventa."
910,10910,BOT,"AirPods Pro",2,BOT_BLOCKED,0.00,1.63845,0.00278,Servidor-1,"Pedido bloqueado por actividad sospechosa de bot/reventa."
886,10886,BOT,"AirPods Pro",2,BOT_BLOCKED,0.00,1.65954,0.00451,Servidor-12,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1012,11012,BOT,"PlayStation 5",2,BOT_BLOCKED,0.00,1.48900,0.00148,Servidor-1,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1164,11164,NORMAL,"Kindle",2,ACCEPTED,259.98,1.20248,0.05449,Servidor-5,"Compra completada correctamente."
974,10974,BOT,"PlayStation 5",1,BOT_BLOCKED,0.00,1.52717,0.00199,Servidor-7,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1166,11166,NORMAL,"Cafetera Deluxe",2,ACCEPTED,379.98,1.21915,0.04962,Servidor-11,"Compra completada correctamente."
918,10918,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,1.59095,0.00411,Servidor-8,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1097,11097,BOT,"iPhone 16",2,BOT_BLOCKED,0.00,1.39078,0.00377,Servidor-12,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1125,11125,BOT,"PlayStation 5",2,BOT_BLOCKED,0.00,1.33094,0.00257,Servidor-1,"Pedido bloqueado por actividad sospechosa de bot/reventa."
966,10966,BOT,"PlayStation 5",2,BOT_BLOCKED,0.00,1.52450,0.00455,Servidor-9,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1184,11184,BOT,"MacBook Air",2,BOT_BLOCKED,0.00,1.24894,0.00235,Servidor-8,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1181,11181,BOT,"Kindle",2,BOT_BLOCKED,0.00,1.28065,0.00392,Servidor-7,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1183,11183,BOT,"PlayStation 5",2,BOT_BLOCKED,0.00,1.22562,0.00402,Servidor-11,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1170,11170,BOT,"MacBook Air",2,BOT_BLOCKED,0.00,1.24423,0.00417,Servidor-5,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1194,11194,BOT,"Smart TV 55",2,BOT_BLOCKED,0.00,1.22642,0.00335,Servidor-12,"Pedido bloqueado por actividad sospechosa de bot/reventa."
1187,11187,NORMAL,"Cafetera Deluxe",2,ACCEPTED,379.98,1.22824,0.04623,Servidor-3,"Compra completada correctamente."
1193,11193,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.22173,0.04761,Servidor-10,"Compra completada correctamente."
468,10468,BOT,"Robot Aspirador",2,ACCEPTED,559.98,2.20073,0.02908,Servidor-6,"Compra completada correctamente."
588,10588,BOT,"Cafetera Deluxe",2,ACCEPTED,379.98,2.03714,0.03603,Servidor-4,"Compra completada correctamente."
846,10846,BOT,"Robot Aspirador",2,ACCEPTED,559.98,1.68320,0.03756,Servidor-2,"Compra completada correctamente."
